e, e_dot, e_int, stamp, 
0.0031791374988161536, -0.0013088029861367072, 0.0005698929844422403, 365602000000, 
0.0030059878932515716, -0.0011847864085817981, 0.0006496487389914821, 365704000000, 
0.0028456003539472086, -0.0010899906695063565, 0.0006140893507290154, 365806000000, 
0.002696920632615285, -0.001010023727569564, 0.0005812986038273563, 365908000000, 
0.002552058734858864, -0.0009592863368900144, 0.0005504314210566522, 366010000000, 
0.0024116538907592577, -0.0009322442544314617, 0.0005209230615598716, 366112000000, 
0.0022767201587763353, -0.0008997992682435585, 0.0004923494293388231, 366214000000, 
0.0021472282026078204, -0.0008641362357890109, 0.00046482095314575206, 366316000000, 
0.002024440061760835, -0.0008244447614885633, 0.0004384904127738593, 366418000000, 
0.0019093438448405387, -0.0007773998619845811, 0.00041350882342622514, 366520000000, 
0.0018017054242958075, -0.0007278909721079328, 0.0003900132745010083, 366622000000, 
0.0017011075538846399, -0.0006805107547578392, 0.000368026663965427, 366724000000, 
0.001606948670284769, -0.0006364599804282302, 0.0003474637920956347, 366826000000, 
0.0015464814199277477, -0.0006041168599196172, 0.0002750904664988389, 366894000000, 
0.0014612915253695569, -0.0005748064382147807, 0.00026150089154965085, 366996000000, 
0.0013805906945987267, -0.0005421265533628136, 0.0002984087275129301, 367098000000, 
0.001303997082124475, -0.0005140341282519013, 0.00028191979254230755, 367200000000, 
0.0012327397871354506, -0.00048317290020678474, 0.00026637827434238833, 367302000000, 
0.0011641159913127197, -0.0004571277477508345, 0.0002516579945189399, 367404000000, 
0.0010988509873857133, -0.00043754509722136384, 0.00023770806007670405, 367506000000, 
0.0010374299375834894, -0.0004140067115334322, 0.0002244269903071707, 367608000000, 
0.000979338639657712, -0.00039056322786928553, 0.00021186213039463018, 367710000000, 
0.0009245832431719059, -0.00036878004709667837, 0.00020001192378809126, 367812000000, 
0.000873214984427495, -0.00034680933081770245, 0.00018884530697348365, 367914000000, 
0.0008247375613485985, -0.0003262930778539456, 0.00017833243364846394, 368016000000, 
0.0007789789002683456, -0.00030796105934362554, 0.00016843133833102184, 368118000000, 
0.0007357296312129336, -0.00029087558867864376, 0.00015908233431243167, 368220000000, 
0.0007078410171641458, -0.00027804637296926024, 0.00012594447442324075, 368288000000, 
0.0006683994199523369, -0.00026560300093134164, 0.00011967830387200025, 368390000000, 
0.000631156329510052, -0.0002506035544251434, 0.00013650298013060435, 368492000000, 
0.0005959457179023353, -0.00023677680408497247, 0.00012889409978080122, 368594000000, 
0.0005625589444782086, -0.0002241744608883769, 0.0001216969474485605, 368696000000, 
0.000531726691420431, -0.0002098660996140662, 0.00011493573205846628, 368798000000, 
0.0005021495689372379, -0.00019741625993781277, 0.00010855759392883966, 368900000000, 
0.0004742459867630444, -0.0001878454400568191, 0.0001025523128042085, 369002000000, 
0.0004479413987268366, -0.00017715088304052733, 9.685491290104407e-05, 369104000000, 
